source_db,id,doi,item_type,title,authors,year,abstract,keywords,citedby_count,journal_or_venue,affiliation_country,task
Web of Science,WOS:001752598300002,10.1007/978-3-032-12070-0_2,Proceedings Paper,Assessment of an Approach for the Uncertainty Evaluation of Poses Derived from Automatic Point Cloud Registration,"Brandstaetter, Max; Mikschi, Markus; Neuner, Hans",2026,,"author_keywords=['Automatic point cloud registration', 'Ground truth', 'Multi-sensor system', 'Laser scanning', 'Mobile mapping']",,"CONTRIBUTIONS TO INTERNATIONAL CONFERENCES ON ENGINEERING SURVEYING, INGEO",,wos_rob_be
Web of Science,WOS:001769079800001,10.1016/j.enbuild.2026.117560,Article,Integrating generative AI and BIM for sustainable construction and built Environment: An AHP-DEMATEL-based strategic framework,"Tam, Nguyen Van; Phong, Vu Van",2026,,"author_keywords=['GenAI', 'BIM', 'Sustainability', 'Construction', 'Built environment', 'Strategic framework', 'AHP-DEMATEL']",,ENERGY AND BUILDINGS,,wos_rob_be
Web of Science,WOS:001767228500021,10.1061/JCCEE5.CPENG-7179,Article,Automatic Indoor Building 3D Wireframe Modeling from Point Clouds Spatial Geometry Information for As-Built BIM,"Liang, Xiaoli; Jia, Haoxue; Wang, Jiayao; Qin, Zhiqiang; Chen, Lei; Liu, Ke; Liu, Yunxiang; Dai, Cancong",2026,,"author_keywords=['Indoor modeling', 'Three-dimensional (3D) wireframe model', 'Point clouds', 'Spatial geometry information', 'As-built building information modeling (BIM)']",,JOURNAL OF COMPUTING IN CIVIL ENGINEERING,,wos_rob_be
Web of Science,WOS:001766375700001,10.1016/j.enbuild.2026.117564,Article,A probabilistic assessment of hail hazard impact on the life cycle of BMPV systems,"di Filippo, Rocco; Maracchini, Gianluca; Di Maggio, Rosa; Bursi, Oreste S.; Albatici, Rossano",2026,,"author_keywords=['Hail risk', 'BMPV', 'EROI', 'Buildings', 'Lifecycle', 'PV']",,ENERGY AND BUILDINGS,,wos_rob_be
Web of Science,WOS:001764990400001,10.1016/j.buildenv.2026.114675,Article,Physical vs. virtual environments: A comparative psychophysiological study on the restorative effects of window views,"Li, Jiaxin; Xie, Xudong; Li, Xiangxi; Liu, Chao; Fukuda, Hiroatsu; Gao, Weijun",2026,,"author_keywords=['Window view', 'Virtual reality', 'HRV', 'EEG', 'Machine learning']",,BUILDING AND ENVIRONMENT,,wos_rob_be
Web of Science,WOS:001756222700001,10.1016/j.autcon.2026.106952,Article,Comparative evaluation of robotically assembled discrete lattice systems for sustainable construction,"Smith, Miana; Richard, Paul; Rubio, Alfonso Parra; Gershenfeld, Neil",2026,,"author_keywords=['Robotic assembly', 'Architected lattices', 'Sustainability', 'Construction automation', 'Distributed robotics', 'Modular building systems', 'Additive manufacturing']",,AUTOMATION IN CONSTRUCTION,,wos_rob_be
Web of Science,WOS:001745312900001,10.1016/j.engappai.2026.114779,Article,Automated image-based quality classification of basalt stone surfaces in manufacturing,"Pham, Trung-Tin; Tran, Thanh-Son; Cap, Thang; Vo, Bay; Le, Tuong",2026,,"author_keywords=['Neural networks', 'Automated quality inspection', 'Basalt stone surfaces', 'Industrial automation', 'Manufacturing quality control']",,ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,,wos_rob_be
Web of Science,WOS:001745000000001,10.1016/j.jocm.2026.100607,Article,Heterogeneous impacts of system and vehicle security concern on autonomous vehicle adoption: A causal machine learning approach,"Sabzi, Behnam; Wang, Chuyue; Wang, Kailai; Li, Zhixia; Zhang, Yunpeng; Cheng, Long; Lim, Gino",2026,,"author_keywords=['System and vehicle security concern', 'Autonomous vehicles (AV) adoption', 'Heterogeneous treatment effects', 'Generalized random forests (GRF)', 'Causal machine learning (CausalML)']",,JOURNAL OF CHOICE MODELLING,,wos_rob_be
Web of Science,WOS:001743411300001,10.2166/wcc.2026.172,Article,"Net-zero water feasibility in a typical house in San Jose, Costa Rica: a one-water case study","Bohm, Martha; Carroll, Mountain; McGrady, Madeleine; Aguilar-Alvarez, Ronald Esteban; Torres Leiton, Anibal",2026,,"author_keywords=['alternative water harvesting', 'buildings', 'climate change', 'net-zero water', 'one-water', 'urban water management']",,JOURNAL OF WATER AND CLIMATE CHANGE,,wos_rob_be
Web of Science,WOS:001741251400003,10.15627/jd.2026.7,Article,Architectural Factors Affecting Illumination in Swedish Dairy Barns: Insights from Photometric Measurements and Simulations,"Ahmmad, Sheikh Rishad; Gentile, Niko; Rorvang, Maria Vilain; Jeppsson, Knut-Hakan; Dubois, Marie-Claude",2026,,"author_keywords=['photometric assessment', 'daylighting performance', 'electric lighting', 'animal building', 'agricultural building']",,JOURNAL OF DAYLIGHTING,,wos_rob_be
Web of Science,WOS:001741110600001,10.1016/j.rineng.2026.110406,Review,"Construction robotics: a systematic review of robot types, applications and human robot collaborations","Xu, Yifan; Cheung, Clara; Ng, Ming Shan; Kaltungo, Akilu Yunusa; Ishizawa, Tsukasa; Fujimoto, Kota",2026,,"author_keywords=['Construction robotics', 'Human robot collaboration', 'Occupational safety and health', 'Industry 5.0', 'Technology readiness']",,RESULTS IN ENGINEERING,,wos_rob_be
Web of Science,WOS:001736951200001,10.1007/s11116-026-10751-9,Article,Just another ride-hailing? examining the determinants of robotaxi demand in San Francisco,"Loa, Patrick; Lee, Yongsung; Circella, Giovanni",2026,,"author_keywords=['Robotaxi', 'Automated vehicle', 'Autonomous vehicle', 'Waymo', 'Shared automated vehicle']",,TRANSPORTATION,,wos_rob_be
Web of Science,WOS:001734938300001,10.1016/j.conbuildmat.2026.146062,Article,Development of high-performance stimuli-responsive epoxy coating for reinforced concrete: Chloride-triggered and self-regulating inhibitor release,"Jia, Xiaoyue; Yin, Xueling; Yin, Bing; Hou, Dongshuai; Wang, Zekun",2026,,"author_keywords=['Reinforced concrete', 'Intelligent coating', 'Anti-corrosion', 'Cl--responsive', 'Sustainable construction materials']",,CONSTRUCTION AND BUILDING MATERIALS,,wos_rob_be
Web of Science,WOS:001735666000001,10.1016/j.cacaie.2026.100013,Article,A reinforcement learning and nonlinear adaptive backstepping hierarchical control for autonomous remote construction using 5G network,"Xiao, Yifei; Yang, T. y.",2026,,"author_keywords=['Robotic construction', 'Reinforcement learning', 'Nonlinear backstepping hierarchical control', '5G network', 'Robot kinematics', 'Robotized crane', 'Autonomous construction', 'Remote construction']",,COMPUTER-AIDED CIVIL AND INFRASTRUCTURE ENGINEERING,,wos_rob_be
Web of Science,WOS:001734074300001,10.1016/j.buildenv.2026.114361,Article,Ten questions concerning digital transformation for a circular built environment,"De Wolf, Catherine; Bendiek-Laranjo, Ana; Blum, Clara; Costalonga, Vanessa; Durand-Maniclas, Oceane; Karsan, Zain; Menny, Thibaut; Onalan, Beril; Schwarzkopf, Vanessa; Silvennoinen, Heidi; Vangelova, Silvia; Windapo, Bayonle",2026,,"author_keywords=['Circular construction', 'Digital material banks', 'Building information workflows', 'Computer vision', 'Robotics for deconstruction', 'AI-assisted design']",,BUILDING AND ENVIRONMENT,,wos_rob_be
Web of Science,WOS:001733976900001,10.1016/j.dibe.2026.100913,Article,Integration and evaluation of a 3D LiDAR SLAM system for construction robots in large-scale public building sites,"Feng, Chunyong; Yu, Junqi; Quan, Wei; Wang, Kai; Guo, Jugang; Chen, Yisheng; Dong, Zhenping",2026,,"author_keywords=['Large', 'scale public building', 'Construction site', 'Construction robot', 'LiDAR SLAM', 'System integration']",,DEVELOPMENTS IN THE BUILT ENVIRONMENT,,wos_rob_be
Web of Science,WOS:001733040200001,10.1080/21642850.2026.2652615,Article,"""<i>There is only so much I can do as a lecturer<i>'</i><i>'</i></i>: University staff perspectives on undergraduate students' physical activity and sedentary behaviour","Wood, H. C.; Duncan, M.; Gardner, B.; Dommett, E. J.",2026,,"author_keywords=['University staff', 'university students', 'physical activity', 'sedentary behaviour', 'qualitative']",,HEALTH PSYCHOLOGY AND BEHAVIORAL MEDICINE,,wos_rob_be
Web of Science,WOS:001730947200003,10.1038/s41598-026-46568-w,Article,"Assessing regulatory institutions and building collapse in Lagos state, Nigeria","Salau, Wakeel Olorunwa; Anifowose, Rahman Kewulere",2026,,"author_keywords=['Urban development management', 'Built environment', 'Building collapse', 'Institutional effectiveness', 'Spatial analysis', 'Sustainable development goals', 'Regulatory enforcement', 'Lagos state', 'Nigeria']",,SCIENTIFIC REPORTS,,wos_rob_be
Web of Science,WOS:001720588400001,10.1016/j.cscm.2026.e05981,Article,Smart building blocks based on confined individual carbon nanotube fibers within geopolymer matrix: A facile approach to monitor curing and mechanical stresses,"Karalis, George; Dong, Wenkui; Zhao, Jitong; Fan, Borong; Koeberle, Thomas; Ly, Khoa Hoang; Weidinger, Inez; Tzounis, Lazaros; Mechtcherine, Viktor; Liebscher, Marco",2026,,"author_keywords=['Carbon-nanotube fiber', 'Geopolymer', 'Multifunctional composite', 'Hardening monitoring', 'Piezoresistive sensing', 'Static-cyclic loads detecting']",,CASE STUDIES IN CONSTRUCTION MATERIALS,,wos_rob_be
Web of Science,WOS:001695375000058,,Proceedings Paper,Planetary Robotic Construction on the Moon and Mars Using Waterless Sulfur-Regolith Printing Materials,"Banijamali, Kasra; Giwa, Ilerioluwa; Fiske, Michael; Kazemian, Ali",2025,,author_keywords=[],,"COMPUTING IN CIVIL ENGINEERING 2025: RESILIENT, ROBOTIC, AND EDUCATIONAL SYSTEMS",,wos_rob_be
Web of Science,WOS:001701745900007,10.1007/978-3-032-09040-9_7,Proceedings Paper,"Automated Planning, Execution, and Re-planning of Terrestrial Laser Scanning in the Built Environment","Duraimany, Thivageran; Bosche, Frederic",2026,,"author_keywords=['Planning for Scanning', 'Building Information Model', 'Terrestrial Laser Scanner', 'Point Cloud', 'Virtual Laser Scanning']",,"BUILDING DIGITAL TWINS, BDTSC 2025",,wos_rob_be
Web of Science,WOS:001714977000001,10.1016/j.dibe.2026.100901,Article,Vision-based detection system for recovering recyclable materials from dust-affected engineering waste streams,"Deng, Quanxue; Bai, Jing; Li, Zuohua; Liu, Peicheng; Yang, Qitao; Gong, Yunxuan; Ning, Jiafei",2026,,"author_keywords=['Engineering waste', 'Intelligent sorting', 'Material recovery', 'Sustainable construction', 'Computer vision', 'Deep learning']",,DEVELOPMENTS IN THE BUILT ENVIRONMENT,,wos_rob_be
Web of Science,WOS:001695616000005,10.1007/978-981-95-0090-1_5,Proceedings Paper,Embodied Carbon Upfront Data Calculation Using an Integrated BIM Power BI Approach,"Phonna, Nisarat; Sripattana, Supreya; Punurai, Wonsiri; Pratharnsap, Thitipat",2025,,"author_keywords=['Embodied Carbon', 'BIM', 'Sustainability', 'Dynamo', 'Data Analytics', 'Power BI']",,"PROCEEDINGS OF THE 18TH EAST ASIA-PACIFIC CONFERENCE ON STRUCTURAL ENGINEERING AND CONSTRUCTION, VOL 3, EASEC 2024",,wos_rob_be
Web of Science,WOS:001709257500001,10.1680/jcien.25.00464,Article,Beyond the Common Data Environment: unlocking supply chain collaboration with neuro-symbolic artificial intelligence,"Goldsmith, Tom; Rees, Sam",2026,,"author_keywords=['information management', 'interoperability', 'neuro-symbolic AI', 'productivity', 'UN SDG 9: Industry, innovation and infrastructure']",,PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-CIVIL ENGINEERING,,wos_rob_be
Web of Science,WOS:001702922000001,10.1016/j.ssci.2026.107143,Review,Machine learning in pedestrian and evacuation dynamics for the built environment: A systematic literature review,"Berggold, Patrick; Cukarska, Ana; Nousias, Stavros; Dietrich, Felix; Borrmann, Andre",2026,,"author_keywords=['Pedestrian dynamics', 'Evacuation dynamics', 'Machine learning', 'Review', 'Deep learning', 'Built environment']",,SAFETY SCIENCE,,wos_rob_be
Web of Science,WOS:001703607500001,10.1016/j.autcon.2026.106852,Article,Optimizing on-site building material handling with construction robotics,"Wang, Huiwen; Yi, Wen; Tan, Yi",2026,,"author_keywords=['Construction automation', 'On-site logistics', 'Material handling robots', 'Automated route planning', 'Task allocation and scheduling']",,AUTOMATION IN CONSTRUCTION,,wos_rob_be
Web of Science,WOS:001688457400001,10.1007/s41939-026-01182-1,Review,"Cold sintering for in-space materials fabrication: a science, engineering, and future directions","Mamaghani, Kaveh Rahimi; Parvin, Nader",2026,,"author_keywords=['Cold sintering process', 'In-situ resource utilization (ISRU)', 'Lunar regolith', 'Martian regolith', 'Space manufacturing', 'Additive manufacturing']",,MULTISCALE AND MULTIDISCIPLINARY MODELING EXPERIMENTS AND DESIGN,,wos_rob_be
Web of Science,WOS:001697407900012,10.5195/errs.2025.689,Article,Intercultural Hermeneutics Contextualized A Prolegomena to Future Architectural Theories,"Qiu, Yu-Xin Vincent",2025,,"author_keywords=['Horizon of experience', 'text', 'technical object', 'cultural milieu', 'architecture']",,ETUDES RICOEURIENNES-RICOEUR STUDIES,,wos_rob_be
Web of Science,WOS:001698487100001,10.1016/j.rser.2026.116836,Article,"Self-adaptive radiative cooling for building envelopes: Principles, materials, applications, and perspectives","Qu, Wenyan; Fan, Yuxiang; Gong, Quan; Liu, Xingjiang; Jiao, Kai; Mi, Wensen; Shen, Chao; Lu, Lin",2026,,"author_keywords=['Self-adaptive radiative cooling', 'Building envelopes', 'Dynamic thermal management', 'Zero-energy smart buildings']",,RENEWABLE & SUSTAINABLE ENERGY REVIEWS,,wos_rob_be
Web of Science,WOS:001701401200001,10.3390/buildings16040787,Article,Extraction and Conservation of Urban Architectural Style Features in Qinghai-Tibet Plateau Towns Based on Principal Component Analysis and Cluster Analysis,"Liu, Jianguo; Liu, Benteng; Ye, Lisha",2026,,"author_keywords=['urban style', 'feature selection', 'principal component analysis', 'cluster analysis']",,BUILDINGS,,wos_rob_be
Web of Science,WOS:001694398400003,10.33383/2025-027,Article,A COMPUTATIONAL FRAMEWORK FOR OPTIMISING DAYLIGHT PERFORMANCE OF DOUBLE SKIN FAСADES IN EDUCATIONAL BUILDINGS: CASE OF MEDITERRANEAN CLIMATE,"Unluturk, Mustafa Serhan; Kazanasmaz, Zehra Tugce; Ekici, Berk; Ozbalta, Turkan Goksal",2026,,"author_keywords=['daylight', 'double skin facades', 'optimisation', 'building envelope', 'computational design']",,LIGHT & ENGINEERING,,wos_rob_be
Web of Science,WOS:001669881500019,,Proceedings Paper,A Discrete Event Simulation Framework for Lunar Launch and Landing Pad Construction,"Okonkwo, Chinedu; Awolusi, Ibukun; Shafique, Sazzad; Ximenes, Sam; Gorin, Barney; Redfield, Joe; Petersen, Codie",2025,,author_keywords=[],,"COMPUTING IN CIVIL ENGINEERING 2024: BUILDING INFORMATION MODELING, DIGITAL TWINS, AND SIMULATION AND VISUALIZATION",,wos_rob_be
Web of Science,WOS:001690978800027,10.1061/JCEMD4.COENG-17693,Article,MACO: An Open-Image Data Set with Multiannotation Strategies for Building Material Counting,"Huang, Qian; Chen, Yutao; Li, Yang; Liu, Siyuan; Fan, Zekai; Chen, Xingjian; Chen, Jun",2026,,"author_keywords=['Data set', 'Building materials', 'Object counting', 'Deep learning', 'Computer vision']",,JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT,,wos_rob_be
Web of Science,WOS:001661285300255,,Proceedings Paper,Estimating Parking Demand Reduction with Autonomous Vehicles' Deployment: A Statistical Approach,"Zhao, Xinwei; Wang, Yang; Chen, Xiaohong",2025,,author_keywords=[],,"CICTP 2025: TRANSPORTATION, ARTIFICIAL INTELLIGENCE, AND ENERGY",,wos_rob_be
Web of Science,WOS:001665554100569,10.1109/ECCE58356.2025.11260078,Proceedings Paper,"Leveraging IoT, Big Data and AI capabilities for technological regenerative innovation in commercial and industrial energy management","Ahmed, Nouman; Canti, Guido; Cassetta, Giacomo; Ding, Yuemin; Anglani, Norma",2025,,"author_keywords=['Artificial Intelligence', 'Big Data', 'Decision Trees', 'Energy Management', 'Internet of Things', 'Random Forest', 'Regenerative Innovation', 'SHAP']",,"2025 IEEE ENERGY CONVERSION CONFERENCE CONGRESS AND EXPOSITION, ECCE",,wos_rob_be
Web of Science,WOS:001690208800001,10.1680/jmuen.25.00118,Article,Network construction strategies for the activation of autonomous mobile robots,"Park, Seongjin; Min, Serin; Choi, Minje; Kim, Sion; Lee, Seungjae",2026,,"author_keywords=['autonomous mobile robot (AMR)', 'built environment', 'infrastructure planning', 'path', 'pedestrian congestion', 'robotability', 'robot network', 'UN SDG 9: Industry, innovation and infrastructure', 'UN SDG 11: Sustainable cities and communities', 'urban network analysis (UNA)']",,PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-MUNICIPAL ENGINEER,,wos_rob_be
Web of Science,WOS:001683656300001,10.1016/j.jclepro.2026.147667,Article,Climate-sensitive optimization of autonomous hybrid photovoltaic/ battery/hydrogen systems for net-zero energy rural buildings via particle swarm optimization,"Tribiche, Anouar; Es-Sakali, Niima; Laasri, Said; Belghiti, Amine Alaoui; Kaitouni, Samir Idrissi",2026,,"author_keywords=['Net zero energy building (NZEB)', 'Particle swarm optimization (PSO)', 'Hybrid renewable energy system (HRES)', 'PV/Battery/hydrogen microgrids', 'Zero carbon building (ZCB)', 'Energy transition']",,JOURNAL OF CLEANER PRODUCTION,,wos_rob_be
Web of Science,WOS:001686636700001,10.1080/26892618.2026.2626909,Article,Understanding Autonomy Through Space: A Thematic Analysis of Older Adults' Experience of Nursing Home Architecture,"Haghnia, Saeed",2026,,"author_keywords=['Autonomy', 'physical environment', 'nursing home', 'older adults']",,JOURNAL OF AGING AND ENVIRONMENT,,wos_rob_be
Web of Science,WOS:001676757900001,10.1007/s00170-025-17340-7,Review,Human-Robot collaboration in industrialized construction manufacturing 5.0: A bibliometric mapping of smart production research,"Garces, Gonzalo; Torres, Kevin; Castaneda, Karen; Mendoza, Santiago; Pena, Carlos A.; Sanchez, Omar",2026,,"author_keywords=['Human-robot collaboration', 'Construction 5.0', 'Construction manufacturing', 'Manufacturing systems', 'Bibliometric analysis', 'Robotics']",,INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY,,wos_rob_be
Web of Science,WOS:001611311200320,10.2514/6.2025-4120.c1,Proceedings Paper,Advancing In-Space Manufacturing for Climate Mitigation: A Modular and Scalable Facility Concept for Sunshade Production,"Maheswaran, T.; Butscher, M.",2025,,author_keywords=[],,AIAA AVIATION FORUM AND ASCEND 2025,,wos_rob_be
Web of Science,WOS:001604717000057,10.1007/978-3-032-02106-9_57,Proceedings Paper,Human-Robot Assembly of 3D-Printed Building Components Combining Motion Planning and Dynamic Movement Primitives,"Hidding, Arwin; Lim, Tom; Bier, Henriette; Peternel, Luka",2025,,"author_keywords=['Human-Robot Interaction', 'Robot Learning', 'Robotic Assembly', 'Martian Habitat']",,"ADVANCES IN SERVICE AND INDUSTRIAL ROBOTICS, RAAD 2025",,wos_rob_be
Web of Science,WOS:001663048900001,10.1155/je/5557271,Article,Service Engineering 4.0 Applicability: Results From Stakeholders′ Engagement Assessment in the Public Building Construction Projects,"Mange, Mussa A.; Taifa, Ismail W. R.",2026,,"author_keywords=['applicability', 'challenges', 'Industry 4.0', 'public building construction', 'Service Engineering 4.0', 'smart building services']",,JOURNAL OF ENGINEERING,,wos_rob_be
Web of Science,WOS:001658227000001,10.1016/j.jobe.2025.115100,Review,Gypsum integrated phase change materials for thermal energy efficiency in buildings: A review,"Rashid, Farhan Lafta; Al-Obaidi, Mudhar A.; Alkhekany, Zainab Abdul Karim; Jaafar, Mohammed Thamer; Ahmad, Shabbir; Chibani, Atef; Kezzar, Mohamed; Agyekum, Ephraim Bonah; Mohammed, Hayder I.; Sadeq, Abdellatif M.",2026,,"author_keywords=['Phase change materials (PCMs)', 'Gypsum', 'Thermal energy efficiency', 'Buildings', 'Energy saving']",,JOURNAL OF BUILDING ENGINEERING,,wos_rob_be
Web of Science,WOS:001649458100009,10.1016/j.multra.2025.100252,Article,Autonomous vehicle adoption behavior and safety concern: A study of public perception,"Nazari, Fatemeh; Noruzoliaee, Mohamadhossein; Mohammadian, Abolfazl (Kouros)",2026,,"author_keywords=['Autonomous vehicle', 'Acceptance behavior', 'Perceived safety concern', 'Endogeneity', 'Taste heterogeneity', 'Recursive trivariate modelintroduction']",,MULTIMODAL TRANSPORTATION,,wos_rob_be
Web of Science,WOS:001645803700001,10.1016/j.cemconcomp.2025.106450,Article,Synergistic enhancement of mechanical and impermeability properties in self-healing concrete through PVA fiber reinforcement and MICP,"Jiang, Lu; Ma, Hongrui; Hu, Sisi; Zhao, Xiangbi; Wang, Wenjing; Zhang, Yu; Liu, Yuanzhen",2026,,"author_keywords=['MICP', 'Self-healing concrete', 'Polyvinyl alcohol fiber', 'Impermeability', 'Durability']",,CEMENT & CONCRETE COMPOSITES,,wos_rob_be
Web of Science,WOS:001643089400001,10.1016/j.apenergy.2025.127201,Review,Hydrogen applications in buildings: A systematic review of decarbonization pathways,"Li, Yimeng; Shafique, Muhammad; Luo, Xiaowei",2026,,"author_keywords=['Net zero building', 'Hydrogen', 'renewable energy', 'Sustainable energy', 'Decarbonization']",,APPLIED ENERGY,,wos_rob_be
Web of Science,WOS:001641497600001,10.1016/j.jer.2024.10.012,Article,Design and testing of a low-cost mobile platform for contactless building surveying,"You, Jinlong; Wang, Baochao; Wang, Dongwei; Jin, Ning; Zhao, Xueguan; Li, Fengmei; Sun, Fengbo; Dou, Gang; Bai, Haoran",2025,,"author_keywords=['Measuring robot', 'EKF', 'Sensorless control', 'Distance measurement', 'Embedded system']",,JOURNAL OF ENGINEERING RESEARCH,,wos_rob_be
Web of Science,WOS:001614889900006,10.1109/ICRA55743.2025.11127644,Proceedings Paper,Assembly Order Planning for Modular Structures by Autonomous Multi-Robot Systems,"Peters, Tom; Cheung, Kenneth; Kostitsyna, Irina",2025,,author_keywords=[],,2025 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA),,wos_rob_be
Web of Science,WOS:001633699500001,10.1080/01621459.2025.2563777,Article,Scan Statistics for the Detection of Anomalies in <i>M</i>-Dependent Random Fields with Applications to Image Data,"Kirch, Claudia; Klein, Philipp; Meyer, Marco",2025,,"author_keywords=['Anomaly detection', 'Functional central limit theorem', 'Random field', 'Scan statistics']",,JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION,,wos_rob_be
Web of Science,WOS:001632191700001,10.1039/d5lp00210a,Review,Future of concrete: autonomous self-healing with advanced microcapsule technology,"Singh, Manvi; Tarannum, Nazia; Khari, Anshuman; Pal, Ishika; Singh, Ishu; Bhatnagar, Juhi",2026,,author_keywords=[],,RSC APPLIED POLYMERS,,wos_rob_be
Web of Science,WOS:001594179900012,10.1007/978-3-031-92548-1_12,Proceedings Paper,A Well-Being Culture Influencing the Retention of Talent Generation Y Case Study of Top50 Companies in Thailand 2023,"Rensep, Nishima; Kaewpijit, Jutamas",2025,,author_keywords=['Well-being center dot Retention center dot Talent Generation Y center dot Millennials center dot 3C'],,HUMAN RESOURCES DEVELOPMENT IN A DIGITAL AGE,,wos_rob_be
Web of Science,WOS:001612737200001,10.3390/buildings15213876,Article,A* Algorithm for On-Site Collaborative Path Planning in Building Construction Robots,"Fang, Yuan; He, Jialiang; Wang, Xi; Xu, Wensheng; Kim, Jung In; Chen, Xingbin",2025,,"author_keywords=['construction robots', 'path planning', 'A* algorithm', 'robot group formation', 'smart construction']",,BUILDINGS,,wos_rob_be
Web of Science,WOS:001613096600001,10.3390/su17219911,Article,Will Automated Vehicles Drive You to Move? Exploring and Predicting the Impact of AV Technology on Residential Relocation,"Wang, Song; Tian, Xin; Li, Zhixia; Jiang, Shang; Zhao, Wenjing; Zhang, Shiyao; Yang, Hao (frank); Zhang, Guohui",2025,,"author_keywords=['automated vehicle', 'residential relocation', 'machine learning', 'sustainable transportation']",,SUSTAINABILITY,,wos_rob_be
Web of Science,WOS:001598776500001,10.1007/s10668-025-06857-2,Article,Multi-agent evolutionary game analysis for digital carbon emission reduction in the construction industry: policy incentives and strategic interactions,"Xiao, Meng; Liu, Jingjing; Tian, Zeyang; Yan, Yan; Meresho, Annastasia John",2025,,"author_keywords=['Carbon emission reduction', 'Digital strategy', 'Evolutionary game', 'Construction industry']",,ENVIRONMENT DEVELOPMENT AND SUSTAINABILITY,,wos_rob_be
Web of Science,WOS:001597993500016,10.1061/JCEMD4.COENG-16853,Article,Collaborative Bricklaying with a Robotic arm Using a Head-Mounted Camera in Construction,"Hwang, Yeongseo; Kim, Taeeun; Ryu, Jongkwan; Yang, Kanghyeok",2025,,"author_keywords=['Head-mounted camera', 'Human-robot collaboration', 'Collaborative bricklaying', 'Robotic arm', 'Construction material handling']",,JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT,,wos_rob_be
Web of Science,WOS:001593757700001,10.3390/buildings15193602,Article,LiDAR SLAM for Safety Inspection Robots in Large Scale Public Building Construction Sites,"Feng, Chunyong; Yu, Junqi; Li, Jingdan; Wu, Yonghua; Wang, Ben; Wang, Kaiwen",2025,,"author_keywords=['construction site', 'intelligent construction', 'inspection robot', 'LiDAR', 'SLAM']",,BUILDINGS,,wos_rob_be
Web of Science,WOS:001589052000002,10.1016/j.autcon.2025.106548,Article,Automated robotic deconstruction sequence planning from scan-to-BIM data for reinforced concrete structure reuse,"Ostapska, Katarzyna; Hingorani, Ramon; Teclaw, Wojciech; Kaufmann, Fabian; Gradeci, Klodian; Ruther, Petra",2025,,"author_keywords=['Scan-to-BIM', 'Concrete reuse', 'Robotic deconstruction', 'Circular construction']",,AUTOMATION IN CONSTRUCTION,,wos_rob_be
Web of Science,WOS:001581311700001,10.3390/robotics14090117,Article,Framework for LLM-Enabled Construction Robot Task Planning: Knowledge Base Preparation and Robot-LLM Dialogue for Interior Wall Painting,"Kim, Kyungki; Ghimire, Prashnna; Huang, Pei-Chi",2025,,"author_keywords=['construction robotics', 'large language models (LLMs)', 'building information modeling (BIM)', 'robot-LLM communication', 'robot task planning', 'ChatGPT']",,ROBOTICS,,wos_rob_be
Web of Science,WOS:001580871900001,10.1093/geront/gnaf167,Article,Pre-relocation evaluation of the physical environment of a traditional care home before transitioning to a dementia village,"Chaudhury, Habib; Zhang, Ziying; Salmon, Amy",2025,,"author_keywords=['Built environment', 'Long-term care', 'Care model', 'Environmental assessment']",,GERONTOLOGIST,,wos_rob_be
Web of Science,WOS:001577628800001,10.3846/jcem.2025.24091,Article,BIM-BASED DIGITAL TWIN FOR THE MANAGEMENT OF A RAILWAY STATION,"Pavon, Ruben Munoz; Alberti, Marcos Garcia; Cepa, Jorge Jerez; Alonso, Tomas Luis Ripa",2025,,"author_keywords=['BIM', 'computer programming', 'IoT', 'Cloud Computing', 'intelligent management system', 'railway stations']",,JOURNAL OF CIVIL ENGINEERING AND MANAGEMENT,,wos_rob_be
Web of Science,WOS:001577771400001,10.1016/j.conbuildmat.2025.143674,Article,"Enhancing self-sealing performance of concrete using novel water-absorbent capsules: Effects of capsule properties, molding methods, and crack-filling mechanisms","Chang, Honglei; Liu, Xiuyu; Guo, Zhengkun; Guo, Feng; Liu, Jian",2025,,"author_keywords=['Concrete', 'Water absorbent capsules', 'Self-sealing performance', 'Through crack', 'Permeability']",,CONSTRUCTION AND BUILDING MATERIALS,,wos_rob_be
Web of Science,WOS:001555658600005,10.1007/978-981-96-4569-5_5,Proceedings Paper,Research and Development of Thermoelectric Modules and Their Application in Floating Cities,"Cai, Jingming; Yuan, Yujin; Pei, Zhiyang",2025,,"author_keywords=['Thermoelectric (TE) modules', 'Floating cities', 'Energy sustainability']",,"PROCEEDINGS OF THE FOURTH WORLD CONFERENCE ON FLOATING SOLUTIONS, WCFS 2024",,wos_rob_be
